,university,career,inscription_date,first_name,last_name,gender,birth_date,age,postal_code,location,email
170,-universidad-abierta-interamericana,Técnico-para-bioterios-,20/Nov/30,John-turner,,M,10/Oct/20,,,Aldao,Johnsonedwin@gmail.com
171,-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,20/Oct/03,Shane-berry,,M,56/Jan/07,,,Aguada-a-pique,Moralestheresa@gmail.com
172,-universidad-abierta-interamericana,Técnico-para-bioterios-,20/Nov/16,Isabel-hernandez,,F,11/Jan/13,,,Indacochea,Dbaker@hotmail.com
173,-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,21/Jan/27,Chad-hart,,M,08/Dec/23,,,Chañarcito,Hneal@hotmail.com
174,-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,20/Nov/18,Eric-campbell,,M,50/Jan/10,,,Almacen-castro,Nmiller@gmail.com
175,-universidad-abierta-interamericana,Ciencias-veterinarias,21/Jan/13,Caitlin-wilson,,F,83/Jul/10,,,Arroyo-salado,Alexander49@yahoo.com
176,-universidad-abierta-interamericana,Diseño-industrial,21/Jan/20,Michelle-diaz,,F,82/Jun/19,,,Zona-delta-tigre,Benjaminsmith@gmail.com
177,-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Dec/02,Sheila-king,,F,46/Jun/12,,,Ciudad-madero,Coopermichael@hotmail.com
178,-universidad-abierta-interamericana,Bioquímica,20/Dec/06,James-miller,,M,35/Sep/06,,,16-de-julio,Kara10@gmail.com
179,-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,20/Dec/08,Rachel-ross,,F,12/Feb/24,,,Avellaneda,John27@hotmail.com
180,-universidad-abierta-interamericana,Farmacia,20/Nov/16,Tyler-rojas-md,,M,30/Nov/17,,,Estela,Lowerymichele@gmail.com
181,-universidad-abierta-interamericana,Ingeniería-en-informática,20/Oct/31,Kelly-price,,F,54/Aug/23,,,Campo-calvo,Ibeck@hotmail.com
182,-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,20/Dec/24,Mary-davies,,F,92/Feb/25,,,Campo-sabate,Natasha48@gmail.com
183,-universidad-abierta-interamericana,Diseño-industrial,20/Oct/01,Nathan-shelton,,M,80/Jan/14,,,Ambas-puntillas,Jamievaldez@hotmail.com
184,-universidad-abierta-interamericana,Agronomía,21/Jan/20,Mark-harris,,M,60/May/26,,,Abra-pampa,Mckinneynancy@gmail.com
185,-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Sep/09,Casey-cox,,M,29/Nov/18,,,Ambato,Jason33@hotmail.com
186,-universidad-abierta-interamericana,Ingeniería-en-informática,20/Dec/10,Jordan-blankenship,,M,89/Apr/23,,,Barrio-el-molino,Johnsonlauren@yahoo.com
187,-universidad-abierta-interamericana,Ingeniería-en-informática,20/Nov/21,Michael-sullivan,,M,14/Jul/19,,,Isla-tigre,Schmidtlisa@hotmail.com
188,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,20/Nov/21,David-robinson,,M,11/May/22,,,Agua-colorada,Jenniferrasmussen@yahoo.com
189,-universidad-abierta-interamericana,Ingeniería-en-informática,20/Oct/26,Daniel-olson,,M,19/Mar/30,,,Iraola,Michael89@hotmail.com
190,-universidad-abierta-interamericana,Ingeniería-electrónica,20/Nov/03,Aaron-garcia,,M,46/Nov/15,,,Arteaga,Christopherfisher@yahoo.com
191,-universidad-abierta-interamericana,Ciencias-veterinarias,21/Jan/13,Alexis-smith,,F,28/Mar/17,,,Cabral,Danielcarly@hotmail.com
192,-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,20/Nov/03,Carrie-rivera,,F,47/Oct/20,,,Banderalo,Eugeneharris@hotmail.com
193,-universidad-abierta-interamericana,Licenciatura-en-artes,20/Dec/19,Adam-simpson,,M,07/Dec/18,,,Sancti-spiritu,Garybrown@gmail.com
194,-universidad-abierta-interamericana,Actuario-,20/Dec/01,Trevor-yates,,M,12/Oct/07,,,Capitan-bermudez,Nhuang@yahoo.com
195,-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,20/Nov/01,Joseph-henry,,M,64/Dec/15,,,Claverie,Fordjessica@hotmail.com
196,-universidad-abierta-interamericana,Arquitectura,20/Dec/24,Richard-johnson,,M,77/Nov/30,,,Alijilan,Pamelaallen@gmail.com
197,-universidad-abierta-interamericana,Actuario-,20/Dec/13,Maurice-scott,,M,55/Apr/29,,,Algarrobo-del-aguila,Nicolethomas@yahoo.com
198,-universidad-abierta-interamericana,Diseño-industrial,21/Jan/10,Daisy-barton,,F,64/May/24,,,Antonio-tomas,Edean@gmail.com
199,-universidad-abierta-interamericana,Bioquímica,20/Nov/09,Larry-anderson,,M,32/Dec/01,,,Apeadero-quiroga,Stanleytaylor@yahoo.com
200,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,20/Sep/19,Collin-whitehead,,M,35/Sep/21,,,4-de-noviembre,Pamela11@yahoo.com
201,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,20/Nov/26,Kathryn-humphrey,,F,46/Oct/15,,,Ascencion,Qhardy@hotmail.com
202,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,20/Dec/02,Carlos-phillips,,M,45/Apr/07,,,Azopardo,Cynthia13@gmail.com
203,-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Sep/10,Samuel-fletcher-md,,M,17/Feb/16,,,Carrizales,Charris@gmail.com
204,-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,20/Dec/28,Lisa-gutierrez,,F,00/May/05,,,Isidro-casanova,Tbrown@yahoo.com
205,-universidad-abierta-interamericana,Diseño-industrial,20/Sep/13,Katherine-reid,,F,18/Nov/28,,,Arteaga,Karatodd@gmail.com
206,-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,21/Jan/12,Wanda-johnson,,F,07/Mar/23,,,Alvarez,Urodriguez@gmail.com
207,-universidad-abierta-interamericana,Ingeniería-electrónica,20/Sep/26,Nichole-garrison,,F,03/Jun/29,,,Arroyo-magdalena,Kennethcrawford@gmail.com
208,-universidad-abierta-interamericana,Licenciatura-en-administración-,20/Sep/16,Lindsey-mason,,F,95/Dec/26,,,Azteazu,Joneskenneth@gmail.com
209,-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,20/Nov/14,Justin-white,,M,90/Jan/17,,,Arroyo-castillo,Sabrina18@yahoo.com
210,-universidad-abierta-interamericana,Diseño-industrial,20/Sep/27,Preston-martinez,,M,19/Dec/21,,,Aero-club-canal,Thomaskendra@gmail.com
211,-universidad-abierta-interamericana,Bioquímica,20/Dec/28,Natasha-miller,,F,27/Feb/02,,,Temperley,Patriciabaker@hotmail.com
212,-universidad-abierta-interamericana,Técnico-para-bioterios-,21/Jan/31,Shane-blackwell,,M,02/Nov/09,,,Hospital-necochea,Hollycabrera@yahoo.com
213,-universidad-abierta-interamericana,Licenciatura-en-artes,20/Nov/18,Dale-martinez,,M,14/Oct/03,,,Libertad,Alyssa38@yahoo.com
214,-universidad-abierta-interamericana,Ingeniería-en-informática,21/Jan/24,Nicholas-barber,,M,89/Dec/28,,,Aldecon,Meredith50@gmail.com
215,-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,20/Dec/15,Angela-reid,,F,89/Jan/24,,,Bella-vista,Benjaminhenderson@hotmail.com
216,-universidad-abierta-interamericana,Diseño-industrial,20/Oct/09,Raymond-rowland,,M,23/Dec/14,,,Almacen-la-colina,Roberthernandez@yahoo.com
217,-universidad-abierta-interamericana,Arquitectura,20/Dec/29,Ricardo-walker,,M,15/Jun/10,,,Gente-grande,Ryanswanson@hotmail.com
218,-universidad-abierta-interamericana,Ciencias-veterinarias,20/Nov/14,Jason-hurst,,M,21/Sep/30,,,Campo-crisol,Fprince@yahoo.com
219,-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Sep/05,Megan-roach,,F,18/Dec/01,,,Colonia-duportal,Bakerdanielle@gmail.com
220,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Oct/27,Christopher-spears,,M,91/Jun/24,,,Caseros,Kmeyer@yahoo.com
221,-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,20/Dec/27,Gabriel-austin,,M,09/Jun/15,,,Chivilcoy,Anelson@yahoo.com
222,-universidad-abierta-interamericana,Técnico-para-bioterios-,21/Jan/05,Bethany-herman,,F,41/Jun/15,,,San-mayol,Melissawilliams@hotmail.com
223,-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,20/Sep/30,Trevor-duncan,,M,01/May/07,,,Buena-nueva,Dsmith@hotmail.com
224,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,21/Jan/25,Parker-bell,,M,56/May/09,,,Barrio-el-tontal,Greenallen@yahoo.com
225,-universidad-abierta-interamericana,Bioquímica,20/Oct/02,Walter-padilla,,M,75/Jan/19,,,Adolfo-gonzales-chaves,Amejia@gmail.com
226,-universidad-abierta-interamericana,Arquitectura,20/Sep/23,Danielle-schmidt,,F,68/Jan/14,,,Arroyo-el-mocho,Christine69@hotmail.com
227,-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Nov/26,Beverly-smith-dds,,F,16/Jul/14,,,Carlos-spegazzini,Joymartinez@gmail.com
228,-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,20/Dec/27,Matthew-cowan,,M,08/Aug/07,,,Campo-de-los-andes,Loripoole@yahoo.com
229,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,20/Oct/05,Victoria-meyers,,F,45/Dec/03,,,Alvarez-de-toledo,Hawkinsjennifer@hotmail.com
230,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,20/Dec/13,Evelyn-lane,,F,67/Feb/12,,,Cabure,Bradyyoung@gmail.com
231,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,21/Jan/06,Timothy-fisher,,M,12/Mar/22,,,1-de-mayo,Osmith@yahoo.com
232,-universidad-abierta-interamericana,Licenciatura-en-artes,20/Sep/02,Christina-collins,,F,22/May/29,,,Quilmes-oeste,Michaelharris@gmail.com
233,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,20/Oct/11,James-gregory,,M,66/Nov/07,,,Deferrari,Clarkbrian@hotmail.com
234,-universidad-abierta-interamericana,Licenciatura-en-administración-,20/Sep/19,John-sanchez,,M,12/Apr/10,,,Bajo-hondo,Andreclark@yahoo.com
235,-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,20/Sep/22,Brenda-schmidt,,F,29/Dec/18,,,Cabreria,Glee@yahoo.com
236,-universidad-abierta-interamericana,Bioquímica,20/Nov/13,Carla-brooks,,F,76/Nov/24,,,Cholila,Russellmichelle@hotmail.com
237,-universidad-abierta-interamericana,Agronomía,21/Jan/13,Mark-frye,,M,09/Aug/03,,,25-de-mayo,Ramirezstephanie@gmail.com
238,-universidad-abierta-interamericana,Técnico-para-bioterios-,20/Nov/13,Frank-diaz,,M,90/Dec/11,,,Colonia-rusa,Rodriguezjon@yahoo.com
239,-universidad-abierta-interamericana,Medicina,20/Nov/05,Kristen-maldonado,,F,91/Nov/25,,,Avena,Padillateresa@hotmail.com
240,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,20/Nov/26,Alexis-gonzalez,,F,79/Oct/09,,,Almacen-castro,Lisasandoval@yahoo.com
241,-universidad-abierta-interamericana,Agronomía,21/Jan/16,Erin-bryant,,F,94/Nov/30,,,Costa-grande,Jonespamela@yahoo.com
242,-universidad-abierta-interamericana,Licenciatura-en-artes,20/Dec/10,Carolyn-marquez-md,,F,30/Jun/02,,,Bajo-de-los-huesos,Wilsonadriana@hotmail.com
243,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Sep/30,Amy-morris,,F,10/Jul/09,,,4-de-noviembre,Riddlechristopher@gmail.com
244,-universidad-abierta-interamericana,Agronomía,20/Oct/01,Marc-smith,,M,58/Apr/23,,,Jose-maria-blanco,Lorettaalexander@hotmail.com
245,-universidad-abierta-interamericana,Licenciatura-en-administración-,20/Nov/08,Johnny-reid,,M,49/Jan/30,,,Algarrobo,Marshallzachary@gmail.com
246,-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,20/Dec/24,Lee-leach,,M,04/Apr/05,,,Abra-baya,Nfoster@gmail.com
247,-universidad-abierta-interamericana,Contador-público-,20/Dec/27,Kathleen-paul,,F,59/Jun/14,,,Ochenta-y-cuatro,Hmiller@hotmail.com
248,-universidad-abierta-interamericana,Contador-público-,20/Oct/02,Brandon-jones,,M,08/Jun/02,,,Campo-gimenez,Vgarcia@yahoo.com
249,-universidad-abierta-interamericana,Agronomía,20/Nov/21,Peter-keller,,M,70/Feb/24,,,Colonia-beaufort,Cmendoza@yahoo.com
250,-universidad-abierta-interamericana,Licenciatura-en-administración-,20/Sep/30,Colin-smith,,M,34/Feb/17,,,Longchamps,Wendysherman@gmail.com
251,-universidad-abierta-interamericana,Diseño-industrial,20/Nov/11,Andrew-mills,,M,89/May/04,,,Kilometro-47,Calebcarrillo@hotmail.com
252,-universidad-abierta-interamericana,Bioquímica,20/Sep/20,Joshua-simpson,,M,52/Aug/10,,,Adolfo-j-pomar,Brett13@hotmail.com
253,-universidad-abierta-interamericana,Licenciatura-en-sociología-,20/Oct/25,Dustin-scott,,M,75/Sep/08,,,Almacen-el-descanso,Acampbell@gmail.com
254,-universidad-abierta-interamericana,Licenciatura-en-sociología-,21/Jan/25,Jeffrey-cowan,,M,62/Apr/15,,,Arroyo-claro,Edwardsamber@yahoo.com
255,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Dec/26,Dylan-smith,,M,68/Apr/29,,,Carlos-salas,Qschultz@yahoo.com
256,-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,20/Sep/17,Gregory-mcdonald,,M,60/Aug/10,,,Espartillar,Patriciaedwards@gmail.com
257,-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Sep/19,Patrick-davidson,,M,28/Mar/25,,,Alto-del-puesto,Jenniferrobinson@hotmail.com
258,-universidad-abierta-interamericana,Técnico-para-bioterios-,20/Oct/31,Kendra-drake,,F,52/Dec/08,,,Alizal,Nicholassnyder@hotmail.com
259,-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,20/Nov/16,Margaret-thompson,,F,78/Oct/25,,,Glew,Trevorjones@yahoo.com
260,-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,20/Sep/25,Michael-sawyer,,M,24/Jun/20,,,El-talar,Pamelaroberts@gmail.com
261,-universidad-abierta-interamericana,Ingeniería-electrónica,20/Dec/16,Elizabeth-gross,,F,15/Mar/31,,,Cabred,Denise20@gmail.com
262,-universidad-abierta-interamericana,Contador-público-,20/Sep/15,Derrick-zhang,,M,54/Jan/12,,,Colonia-ensanche-sauce,Ntate@yahoo.com
263,-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,20/Sep/24,Dawn-ramirez,,F,65/Jan/20,,,Alto-del-puesto,Kjones@gmail.com
264,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,20/Dec/20,Tyler-rogers,,M,79/Nov/04,,,Diego-lopez,Yjones@yahoo.com
265,-universidad-abierta-interamericana,Licenciatura-en-administración-,20/Oct/07,Diana-lynn,,F,88/Dec/21,,,Barrio-el-tontal,Orrmelanie@yahoo.com
266,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,20/Sep/30,Kristen-washington,,F,45/Feb/03,,,Bonnement,Hwatkins@yahoo.com
267,-universidad-abierta-interamericana,Ciencias-veterinarias,20/Oct/24,Karen-payne,,F,87/Dec/29,,,Dudignac,Stephanieodonnell@hotmail.com
268,-universidad-abierta-interamericana,Farmacia,20/Oct/01,Edwin-dominguez,,M,39/Aug/09,,,Campo-zavalla,Wilsonjoshua@gmail.com
269,-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,20/Oct/21,Mr.-scott-jackson-md,,M,14/May/28,,,Acebal,Mariowalls@yahoo.com
270,-universidad-abierta-interamericana,Actuario-,20/Nov/23,Jeffrey-choi,,M,45/Oct/06,,,Colonia-bombal-y-tabanera,Achavez@hotmail.com
271,-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,20/Sep/01,Victoria-garcia,,F,45/Nov/12,,,Alfaland,Anthony52@yahoo.com
272,-universidad-abierta-interamericana,Farmacia,21/Jan/08,Audrey-swanson,,F,49/Jun/16,,,Bahia-solano,Kristie47@gmail.com
273,-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Oct/13,Wayne-baker,,M,05/Apr/23,,,Castelar,John43@hotmail.com
274,-universidad-abierta-interamericana,Licenciatura-en-artes,20/Sep/13,John-holland,,M,51/Jun/02,,,El-guanaco,Leonstephanie@hotmail.com
275,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,21/Jan/07,Rachel-smith,,F,32/Jan/26,,,Aguirrezabala,Fkane@yahoo.com
276,-universidad-abierta-interamericana,Farmacia,20/Dec/08,Brianna-lopez,,F,71/Jul/05,,,Cinco-saltos,Michaelclark@yahoo.com
277,-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,20/Dec/16,Andrew-huynh,,M,18/Mar/06,,,El-lenguaraz,Sandrabrooks@hotmail.com
278,-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,20/Oct/15,Shelley-livingston,,F,35/Dec/01,,,Empalme-san-carlos,Padillakathy@yahoo.com
279,-universidad-abierta-interamericana,Ingeniería-mecánica,20/Sep/14,Stephanie-smith,,F,09/Mar/23,,,Campo-largo,Rrodriguez@hotmail.com
280,-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,20/Sep/28,Robert-ortiz,,M,36/Jul/20,,,Villa-ballester,Lacey21@hotmail.com
281,-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Oct/12,Jessica-rogers,,F,16/May/21,,,Campo-la-riviere,Merrittcarl@hotmail.com
282,-universidad-abierta-interamericana,Diseño-industrial,20/Nov/18,Molly-evans,,F,11/May/15,,,Esmeralda,Hortonvincent@gmail.com
283,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Nov/14,Joseph-ray,,M,96/Oct/16,,,Remedios-de-escalada,Eevans@hotmail.com
284,-universidad-abierta-interamericana,Licenciatura-en-administración-,21/Jan/19,Joann-smith,,F,54/Jan/15,,,Alanices,Beth74@yahoo.com
285,-universidad-abierta-interamericana,Medicina,20/Sep/28,Kimberly-huber,,F,07/Jan/04,,,Dho,Johnkramer@gmail.com
286,-universidad-abierta-interamericana,Actuario-,20/Nov/06,Cynthia-johnson,,F,19/Aug/12,,,Cacique-ariacaiquin,Moranandrea@yahoo.com
287,-universidad-abierta-interamericana,Técnico-para-bioterios-,20/Nov/21,Andrew-johnson,,M,13/Feb/22,,,Arturo-vatteone,Dale79@gmail.com
288,-universidad-abierta-interamericana,Bioquímica,20/Oct/12,William-clark,,M,33/Mar/21,,,Atencio,Aaron51@gmail.com
289,-universidad-abierta-interamericana,Licenciatura-en-administración-,20/Nov/18,Paul-gardner,,M,15/Jul/12,,,Antonio-tomas,Lvaughan@gmail.com
290,-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,21/Jan/08,Cynthia-davis,,F,00/Jul/17,,,Carlos-casares,Russellsteven@hotmail.com
291,-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,21/Jan/04,Christopher-carney,,M,65/Oct/12,,,Avenida-ejercito-parana,Oevans@hotmail.com
292,-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Sep/14,Chelsea-hodge,,F,70/Apr/15,,,Arribeños,Luke09@gmail.com
293,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,20/Dec/02,Kenneth-gomez,,M,17/Feb/01,,,Adolfo-alsina,Greenematthew@hotmail.com
294,-universidad-abierta-interamericana,Arquitectura,21/Jan/29,Zachary-irwin,,M,93/May/17,,,Los-laureles,Christian60@hotmail.com
295,-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,20/Sep/30,Joel-bennett,,M,45/May/06,,,Aldea-san-jorge,Bauerkristen@hotmail.com
296,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,20/Dec/04,Alexa-freeman,,F,17/Jan/05,,,Labarden,Zwood@yahoo.com
297,-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,20/Dec/03,Gregory-parker,,M,87/May/15,,,La-isabel,Laurenmurphy@hotmail.com
298,-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,20/Oct/28,Robert-sparks,,M,30/Dec/14,,,Villa-lerga,Bellgeorge@hotmail.com
299,-universidad-abierta-interamericana,Licenciatura-en-psicología,20/Nov/21,Thomas-ross,,M,06/Jul/17,,,Colonia-el-simbol,Torresmelanie@yahoo.com
300,-universidad-abierta-interamericana,Agronomía,21/Jan/21,Joseph-byrd,,M,69/Apr/14,,,Colonia-campo-piaggio,Hardingnicole@gmail.com
301,-universidad-abierta-interamericana,Medicina,21/Jan/08,Yvonne-smith,,F,69/Jul/15,,,Bartolome-mitre,Esavage@yahoo.com
302,-universidad-abierta-interamericana,Licenciatura-en-sociología-,21/Jan/10,Matthew-reed,,M,15/Feb/26,,,Lomas-de-zamora,Jwillis@gmail.com
303,-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,20/Oct/14,Aaron-decker,,M,74/Feb/19,,,Barrio-trocha,Zpark@yahoo.com
304,-universidad-abierta-interamericana,Farmacia,21/Jan/01,Debra-howell,,F,74/Aug/18,,,Lierra-adjemiro,Ericsmith@hotmail.com
305,-universidad-abierta-interamericana,Medicina,20/Oct/17,Ashley-rivas,,F,60/Oct/05,,,Empalme-san-carlos,Melvin06@hotmail.com
306,-universidad-abierta-interamericana,Licenciatura-en-artes,21/Jan/15,Katherine-weaver,,F,13/Mar/31,,,Villa-santos-tesei,Grahamgloria@gmail.com
307,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,20/Nov/04,James-green,,M,79/Mar/31,,,General-gutierrez,Rebeccaford@yahoo.com
308,-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,20/Dec/24,Jordan-powers,,M,58/Apr/10,,,Cululu,Bryan59@gmail.com
309,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Nov/18,Christian-foster,,M,95/Sep/18,,,Campamento-sol,Caseyharris@gmail.com
310,-universidad-abierta-interamericana,Actuario-,21/Jan/13,Carla-krueger,,F,17/Dec/02,,,Araujo,Evelynbenton@hotmail.com
311,-universidad-abierta-interamericana,Licenciatura-en-psicología,20/Oct/17,Bryan-bridges,,M,65/Jun/11,,,Aguas-calientes,Fordjohnny@yahoo.com
312,-universidad-abierta-interamericana,Ciencias-veterinarias,20/Dec/12,Alexander-smith,,M,76/May/23,,,Alcaraz-1ro,Debra24@gmail.com
313,-universidad-abierta-interamericana,Medicina,20/Sep/16,Samuel-brown,,M,36/Sep/24,,,San-clemente-del-tuyu,Coxryan@yahoo.com
314,-universidad-abierta-interamericana,Ingeniería-electrónica,20/Oct/22,Sherry-mccoy,,F,55/Mar/05,,,7-de-abril,Morgan18@yahoo.com
315,-universidad-abierta-interamericana,Ciencias-veterinarias,20/Dec/06,Amanda-west,,F,19/Oct/11,,,Kilometro-47,Briggsdanielle@gmail.com
